Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-01,120.37665259004339,122.6953816876369,120.080641416786,122.51777648925781,819400,0.0,0
2020-07-02,124.1852945915864,125.79360293512329,123.7116782083298,125.19171905517578,960300,0.0,0
2020-07-06,126.10933825605086,127.06643249270753,124.15568865336397,126.49414825439453,876600,0.0,0
2020-07-07,125.5074569812181,126.36589088417269,124.21489042323613,125.35945892333984,694200,0.0,0
2020-07-08,125.22132908413607,126.40535877777525,120.45559564066558,121.72843170166016,968400,0.0,0
2020-07-09,121.95536602599299,122.19217045708363,118.56114408743653,120.67266845703125,1100800,0.0,0
2020-07-10,121.23507589130976,123.86954666046377,120.20891338538847,123.58340454101562,520600,0.0,0
2020-07-13,124.63917306266558,125.4679998526016,122.63618565147932,122.86312103271484,778100,0.0,0
2020-07-14,122.99139390159027,125.7146711238202,122.8335192670833,125.31999206542969,611000,0.0,0
2020-07-15,127.15523120993343,128.6254104616286,126.62242315723202,127.99392700195312,595900,0.0,0
2020-07-16,127.56963436421864,128.90167701220463,126.8592286818123,127.88538360595703,517600,0.0,0
2020-07-17,128.69446336876496,130.54945250554758,127.57950962773808,129.2470245361328,774800,0.0,0
2020-07-20,129.2569011879617,129.56277388872246,125.71467369245121,127.00724029541016,1306100,0.0,0
2020-07-21,127.53018406733904,128.17152906742646,126.01067458787232,126.23761749267578,542000,0.0,0
2020-07-22,126.7704246293515,128.2702035324185,125.94160538913829,126.8395004272461,547900,0.0,0
2020-07-23,127.00723933525695,128.82275248819565,125.50746039964264,126.78030395507812,834500,0.0,0
2020-07-24,126.92829747668686,127.07629553330213,123.84980992518497,125.13251495361328,781400,0.0,0
2020-07-27,125.48773131112517,127.44138855797058,124.45169969830339,127.07630157470703,702100,0.0,0
2020-07-28,127.0664414335958,128.0827349636998,125.7837438581535,126.63229370117188,827100,0.0,0
2020-07-29,127.10591463623395,128.25046811076035,126.43495495940427,126.53363037109375,804500,0.0,0
2020-07-30,124.98451194089775,125.22132389210844,121.78762587832207,122.8335189819336,915300,0.0,0
2020-07-31,122.63618566929456,124.36289999337865,120.78120384831425,124.27409362792969,1081400,0.0,0
2020-08-03,124.54049658458437,124.54049658458437,122.51777121937535,122.88285064697266,1060100,0.0,0
2020-08-04,121.82709219006605,125.1127845530217,120.52465659500392,124.21488952636719,810900,0.0,0
2020-08-05,125.2805233913217,127.08617500191825,124.64903990912568,124.73783874511719,973700,0.0,0
2020-08-06,124.30369224326017,124.81676972353394,123.5143341666643,123.711669921875,761400,0.0,0
2020-08-07,123.89914857075142,125.27065244357021,122.7447185531201,125.11278533935547,664300,0.0,0
2020-08-10,124.91543635620734,129.138492237668,124.91543635620734,128.81288146972656,1188700,0.0,0
2020-08-11,129.84892262575536,130.98361458289122,123.39593612016694,123.62287902832031,2052600,0.0,0
