Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-01,162.68699147096495,163.82555670276824,160.904876889195,161.6771240234375,2065100,0.0,0
2020-07-02,162.4394795638091,163.1325199422618,160.75636207837752,162.241455078125,1960200,0.0,0
2020-07-06,162.8256019223236,167.24126994856286,162.38006194001204,165.2314453125,2760100,0.0,0
2020-07-07,164.46909059358504,166.7066403275755,163.6275469784023,165.09283447265625,3273300,0.0,0
2020-07-08,165.18193782846092,168.1323334187058,165.18193782846092,167.44918823242188,2781800,0.0,0
2020-07-09,168.1917427677659,169.05309190099763,162.0830618454602,164.7958221435547,2955200,0.0,0
2020-07-10,164.48889759924768,164.48889759924768,161.12269289278652,161.7365264892578,2245100,0.0,0
2020-07-13,162.97410923466177,165.3403568511802,159.4395805822806,160.46925354003906,3455600,0.0,0
2020-07-14,161.2613112428296,163.1325279096153,159.92472143491926,162.25137329101562,2642900,0.0,0
2020-07-15,163.54834493264977,164.82551827124865,162.27115648690358,163.80575561523438,2346200,0.0,0
2020-07-16,163.31072337091194,163.79585918797687,160.9840867424327,163.3602294921875,1486800,0.0,0
2020-07-17,164.3898911301895,165.5977680029889,163.46914070315174,164.31069946289062,2935800,0.0,0
2020-07-20,164.83542185308062,166.0432986579386,164.08296509173826,165.37994384765625,1806200,0.0,0
2020-07-21,165.21164661620693,165.568069552381,163.12261512224316,163.65725708007812,1540700,0.0,0
2020-07-22,163.89485310695596,164.201785009982,160.71676261920743,163.20181274414062,1686500,0.0,0
2020-07-23,163.6176322001505,163.8156566756035,159.1920540809828,159.91481018066406,2408800,0.0,0
2020-07-24,159.86532596953998,159.86532596953998,156.8753342447832,157.95449829101562,2247900,0.0,0
2020-07-27,158.01390323455726,160.1326353369771,157.01393093337882,158.9049530029297,2709700,0.0,0
2020-07-28,160.06332802654268,163.76616549084335,159.74651602979088,161.03358459472656,3483100,0.0,0
2020-07-29,160.9147795186201,161.40981053051695,159.4989980760259,160.1425323486328,3108900,0.0,0
2020-07-30,156.87532728647486,156.9248334099265,148.95483096294544,151.4794921875,6638100,0.0,0
2020-07-31,151.60820490931724,151.81610947756337,147.26183316116155,148.79641723632812,5342700,0.0,0
2020-08-03,151.2814796058168,152.3210477477542,149.7171798020996,151.32107543945312,3615000,0.0,0
2020-08-04,151.8557190569365,154.44967674229548,151.56859260811797,153.3111114501953,3260000,0.0,0
2020-08-05,155.7466529924502,155.9248720106723,151.7765097552082,152.80616760253906,2476500,0.0,0
2020-08-06,152.32104862893226,153.9546449277503,149.4993658140855,151.36068725585938,2176200,0.0,0
2020-08-07,151.43988726679538,151.97451408941154,150.07359689867522,151.41017150878906,2017100,0.0,0
2020-08-10,151.41018059323818,151.9646280258894,150.02409977947966,151.4794921875,1745200,0.0,0
2020-08-11,151.61810703444817,151.61810703444817,148.7073220885211,149.133056640625,2103400,0.0,0
2020-08-12,149.29143213610556,151.64778436945153,149.10333305895657,151.03395080566406,2430400,0.0,0
2020-08-13,150.04903252036814,150.91458032100445,149.02428379744208,149.6908721923828,2077700,0.74,0
2020-08-14,149.03424303173315,150.9145809665019,148.3875566469111,149.32275390625,1538000,0.0,0
2020-08-17,150.14850402937097,151.91940355977215,149.59136914530595,150.75538635253906,2704700,0.0,0
2020-08-18,151.37221703687226,152.36710512828986,150.37732894545468,152.3273162841797,1959700,0.0,0
2020-08-19,153.0237239090037,153.62066279324702,151.23292243706024,151.51148986816406,1938800,0.0,0
2020-08-20,151.77018174668797,152.0686512109881,150.07887502337053,150.5663604736328,1830200,0.0,0
2020-08-21,150.56636311162782,150.57632170844442,147.19369302175673,148.4969940185547,3112000,0.0,0
2020-08-24,149.28295044691376,149.63115214546465,147.49214897463943,148.7556610107422,2268400,0.0,0
2020-08-25,149.59137248742672,150.53651312835217,148.54673696607236,148.9148406982422,2216100,0.0,0
2020-08-26,148.4273597447776,148.6959837854329,146.65646012123395,148.4969940185547,3029700,0.0,0
2020-08-27,149.8102512763134,150.16841159800674,148.1786354065521,148.20848083496094,3146100,0.0,0
2020-08-28,148.07913938306257,148.38755226143434,146.22864693204443,146.58680725097656,2102600,0.0,0
2020-08-31,146.5967623019759,148.02938836226753,146.27839083471972,147.63143920898438,4430700,0.0,0
2020-09-01,147.85031324147747,148.43729354569783,145.9003259902125,146.54701232910156,2359300,0.0,0
2020-09-02,146.03960653694233,149.2332037773231,145.76103910435424,148.78550720214844,2406800,0.0,0
2020-09-03,151.4120178484735,152.58597848465425,146.70620152655658,148.2582244873047,4226100,0.0,0
2020-09-04,148.00950516153713,151.80002634940612,147.19368964227306,150.13856506347656,4361800,0.0,0
2020-09-08,150.1783535244781,150.53651384261937,147.74088075027748,148.54673767089844,4351200,0.0,0
2020-09-09,149.85004074481137,153.33214909436202,149.54162786277718,151.19314575195312,2328500,0.0,0
2020-09-10,149.11382814350264,149.83014876526258,144.9750901468424,145.4725341796875,3961300,0.0,0
