Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,DateTimeObj,StrDateTime
2020-12-01,482.010009765625,482.010009765625,471.6300048828125,479.1499938964844,2533100,0,0,2020-12-01,2020-12-01 00:00:00
2020-12-02,475.6700134277344,481.32000732421875,470.1199951171875,481.260009765625,2107100,0,0,2020-12-02,2020-12-02 00:00:00
2020-12-03,482.2099914550781,492.80999755859375,481.5,484.2799987792969,3062700,0,0,2020-12-03,2020-12-03 00:00:00
2020-12-04,485.6700134277344,491.3900146484375,484.3599853515625,486.0,2749800,0,0,2020-12-04,2020-12-04 00:00:00
2020-12-07,487.0,499.2900085449219,487.0,492.25,3441700,0,0,2020-12-07,2020-12-07 00:00:00
2020-12-08,492.2900085449219,496.0400085449219,486.20001220703125,495.2799987792969,2175700,0,0,2020-12-08,2020-12-08 00:00:00
2020-12-09,496.0299987792969,497.0,479.260009765625,483.739990234375,3449100,0,0,2020-12-09,2020-12-09 00:00:00
2020-12-10,483.739990234375,488.2900085449219,470.95001220703125,476.8699951171875,3922000,0,0,2020-12-10,2020-12-10 00:00:00
2020-12-11,475.9800109863281,478.8900146484375,468.82000732421875,475.9100036621094,3561300,0,0,2020-12-11,2020-12-11 00:00:00
2020-12-14,475.6099853515625,488.4100036621094,475.5,486.4200134277344,3945200,0,0,2020-12-14,2020-12-14 00:00:00
2020-12-15,489.04998779296875,489.5,480.5299987792969,482.6400146484375,2559300,0,0,2020-12-15,2020-12-15 00:00:00
2020-12-16,485.0,491.5,484.1099853515625,489.8999938964844,2555600,0,0,2020-12-16,2020-12-16 00:00:00
2020-12-17,493.0,496.989990234375,490.6300048828125,495.3599853515625,2178400,0,0,2020-12-17,2020-12-17 00:00:00
2020-12-18,497.6099853515625,504.07000732421875,493.57000732421875,502.95001220703125,4667400,0,0,2020-12-18,2020-12-18 00:00:00
2020-12-21,498.04998779296875,502.0,491.5,498.3900146484375,2412900,0,0,2020-12-21,2020-12-21 00:00:00
2020-12-22,498.3599853515625,506.9200134277344,495.8299865722656,504.1700134277344,1701500,0,0,2020-12-22,2020-12-22 00:00:00
2020-12-23,505.1300048828125,505.4599914550781,496.5899963378906,496.9100036621094,1428300,0,0,2020-12-23,2020-12-23 00:00:00
2020-12-24,499.1600036621094,503.010009765625,497.2799987792969,499.8599853515625,589200,0,0,2020-12-24,2020-12-24 00:00:00
2020-12-28,505.6099853515625,506.0400085449219,496.82000732421875,498.95001220703125,1515400,0,0,2020-12-28,2020-12-28 00:00:00
2020-12-29,501.1700134277344,505.3500061035156,499.739990234375,502.1099853515625,1434100,0,0,2020-12-29,2020-12-29 00:00:00
2020-12-30,503.04998779296875,504.3699951171875,496.3299865722656,497.45001220703125,1529900,0,0,2020-12-30,2020-12-30 00:00:00
2020-12-31,497.989990234375,500.6600036621094,494.8900146484375,500.1199951171875,1462100,0,0,2020-12-31,2020-12-31 00:00:00
2021-01-04,500.29998779296875,500.7900085449219,476.2799987792969,485.3399963378906,3612900,0,0,2021-01-04,2021-01-04 00:00:00
2021-01-05,485.8800048828125,486.0799865722656,479.20001220703125,485.69000244140625,2010100,0,0,2021-01-05,2021-01-05 00:00:00
2021-01-06,474.1000061035156,475.8699951171875,466.0,466.30999755859375,4156600,0,0,2021-01-06,2021-01-06 00:00:00
2021-01-07,471.0,479.6400146484375,468.25,477.739990234375,2901200,0,0,2021-01-07,2021-01-07 00:00:00
2021-01-08,480.0,485.5400085449219,477.2099914550781,485.1000061035156,2266100,0,0,2021-01-08,2021-01-08 00:00:00
2021-01-11,481.989990234375,482.5899963378906,471.29998779296875,474.239990234375,2383300,0,0,2021-01-11,2021-01-11 00:00:00
2021-01-12,474.4100036621094,475.0,464.0,471.6499938964844,2964900,0,0,2021-01-12,2021-01-12 00:00:00
2021-01-13,472.0,477.8500061035156,469.29998779296875,472.04998779296875,2105900,0,0,2021-01-13,2021-01-13 00:00:00
2021-01-14,472.4100036621094,473.54998779296875,462.20001220703125,463.2699890136719,3508300,0,0,2021-01-14,2021-01-14 00:00:00
