Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-01,446.1300048828125,455.2300109863281,443.79998779296875,454.42999267578125,209700,0,0
2020-07-02,456.17999267578125,463.55999755859375,455.5299987792969,458.3599853515625,167100,0,0
2020-07-06,460.6000061035156,470.2900085449219,460.6000061035156,465.4599914550781,206200,0,0
2020-07-07,457.95001220703125,474.489990234375,457.0299987792969,468.3399963378906,177500,0,0
2020-07-08,469.8800048828125,473.25,464.010009765625,467.489990234375,170300,0,0
2020-07-09,470.2200012207031,478.3399963378906,467.04998779296875,478.0400085449219,245000,0,0
2020-07-10,479.9700012207031,479.9700012207031,473.0,477.6600036621094,230000,0,0
2020-07-13,481.25,484.7300109863281,465.1600036621094,467.9100036621094,196100,0,0
2020-07-14,466.2300109863281,489.30999755859375,466.2300109863281,488.9599914550781,189200,0,0
2020-07-15,492.4700012207031,500.510009765625,489.7099914550781,498.3500061035156,238900,0,0
2020-07-16,500.4599914550781,505.3999938964844,498.05999755859375,501.989990234375,209100,0,0
2020-07-17,505.7300109863281,518.969970703125,505.7300109863281,516.7000122070312,202100,0,0
2020-07-20,520.0,524.47998046875,517.6599731445312,520.3699951171875,217600,0,0
2020-07-21,521.5999755859375,525.9199829101562,514.4099731445312,519.0399780273438,151400,0,0
2020-07-22,520.6199951171875,526.7000122070312,517.3800048828125,520.27001953125,144300,0,0
2020-07-23,522.7100219726562,536.239990234375,517.2899780273438,520.3200073242188,190100,0,0
2020-07-24,520.5999755859375,520.5999755859375,508.4800109863281,515.75,284700,0,0
2020-07-27,520.530029296875,532.0,517.5599975585938,530.469970703125,117100,0,0
2020-07-28,529.0800170898438,529.0800170898438,520.4400024414062,521.75,86600,0,0
2020-07-29,521.2999877929688,531.9500122070312,521.2999877929688,530.77001953125,113800,0,0
2020-07-30,526.280029296875,540.0599975585938,523.27001953125,535.5999755859375,160200,0,0
2020-07-31,524.9299926757812,528.9000244140625,496.1400146484375,524.8900146484375,299900,0,0
2020-08-03,531.1900024414062,536.4400024414062,528.5999755859375,531.0399780273438,159500,0,0
2020-08-04,525.989990234375,531.8300170898438,520.9000244140625,526.8599853515625,159100,0,0
2020-08-05,524.0999755859375,530.25,521.739990234375,527.2999877929688,146700,0,0
2020-08-06,528.9299926757812,529.1900024414062,520.52001953125,525.219970703125,132200,0,0
2020-08-07,524.6400146484375,527.4099731445312,518.6199951171875,524.1300048828125,181400,0,0
2020-08-10,524.3599853515625,528.510009765625,506.3900146484375,506.95001220703125,167100,0,0
2020-08-11,507.3699951171875,509.5199890136719,492.8800048828125,496.3399963378906,169600,0,0
2020-08-12,497.3399963378906,506.5199890136719,494.8699951171875,501.8500061035156,109500,0,0
2020-08-13,503.1499938964844,510.6600036621094,499.1300048828125,509.7799987792969,170500,0,0
2020-08-14,510.55999755859375,510.55999755859375,503.0,506.3699951171875,91100,0,0
2020-08-17,508.30999755859375,514.47998046875,507.95001220703125,511.9100036621094,113800,0,0
2020-08-18,512.4099731445312,521.1500244140625,510.8900146484375,520.8200073242188,158400,0,0
2020-08-19,521.0,523.4199829101562,517.3400268554688,520.8900146484375,161400,0,0
2020-08-20,518.7999877929688,522.0,514.8699951171875,515.5800170898438,166600,0,0
2020-08-21,515.2100219726562,519.030029296875,512.3699951171875,517.9500122070312,376200,0,0
2020-08-24,518.4400024414062,523.0800170898438,507.1499938964844,511.1700134277344,367100,0,0
2020-08-25,512.6799926757812,516.3599853515625,508.1700134277344,511.9800109863281,120100,0,0
