Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,DateTimeObj,StrDateTime
2020-12-01,11.470000267028809,11.609999656677246,11.430000305175781,11.529999732971191,4601200,0,0,2020-12-01,2020-12-01 00:00:00
2020-12-02,11.479999542236328,11.609999656677246,11.4399995803833,11.470000267028809,4745200,0,0,2020-12-02,2020-12-02 00:00:00
2020-12-03,11.5,11.59000015258789,11.399999618530273,11.4399995803833,4071400,0,0,2020-12-03,2020-12-03 00:00:00
2020-12-04,11.479999542236328,11.630000114440918,11.470000267028809,11.539999961853027,4609100,0,0,2020-12-04,2020-12-04 00:00:00
2020-12-07,11.479999542236328,11.489999771118164,11.260000228881836,11.350000381469727,5807800,0,0,2020-12-07,2020-12-07 00:00:00
2020-12-08,11.300000190734863,11.59000015258789,11.300000190734863,11.539999961853027,5468400,0,0,2020-12-08,2020-12-08 00:00:00
2020-12-09,11.529999732971191,11.649999618530273,11.510000228881836,11.609999656677246,7143700,0,0,2020-12-09,2020-12-09 00:00:00
2020-12-10,11.59000015258789,11.649999618530273,11.479999542236328,11.529999732971191,6171300,0,0,2020-12-10,2020-12-10 00:00:00
2020-12-11,11.390000343322754,11.489999771118164,11.3100004196167,11.4399995803833,6307100,0,0,2020-12-11,2020-12-11 00:00:00
2020-12-14,11.569999694824219,11.600000381469727,11.270000457763672,11.270000457763672,4447000,0,0,2020-12-14,2020-12-14 00:00:00
2020-12-15,11.449999809265137,11.630000114440918,11.420000076293945,11.539999961853027,4158700,0,0,2020-12-15,2020-12-15 00:00:00
2020-12-16,11.510000228881836,11.59000015258789,11.390000343322754,11.399999618530273,3246100,0,0,2020-12-16,2020-12-16 00:00:00
2020-12-17,11.529999732971191,11.5600004196167,11.399999618530273,11.5600004196167,3891100,0,0,2020-12-17,2020-12-17 00:00:00
2020-12-18,11.539999961853027,11.699999809265137,11.470000267028809,11.65999984741211,14021500,0,0,2020-12-18,2020-12-18 00:00:00
2020-12-21,11.40999984741211,11.5,11.15999984741211,11.470000267028809,4696900,0,0,2020-12-21,2020-12-21 00:00:00
2020-12-22,11.510000228881836,11.619999885559082,11.489999771118164,11.5,4999200,0,0,2020-12-22,2020-12-22 00:00:00
2020-12-23,11.539999961853027,11.65999984741211,11.529999732971191,11.5600004196167,2033800,0,0,2020-12-23,2020-12-23 00:00:00
2020-12-24,11.640000343322754,11.65999984741211,11.539999961853027,11.640000343322754,957900,0,0,2020-12-24,2020-12-24 00:00:00
2020-12-28,11.710000038146973,11.760000228881836,11.579999923706055,11.59000015258789,1829000,0,0,2020-12-28,2020-12-28 00:00:00
2020-12-29,11.699999809265137,11.699999809265137,11.529999732971191,11.600000381469727,2513100,0,0,2020-12-29,2020-12-29 00:00:00
2020-12-30,11.680000305175781,11.779999732971191,11.65999984741211,11.739999771118164,2626000,0,0,2020-12-30,2020-12-30 00:00:00
2020-12-31,11.8100004196167,11.84000015258789,11.640000343322754,11.770000457763672,2822500,0,0,2020-12-31,2020-12-31 00:00:00
2021-01-04,11.699999809265137,11.770000457763672,11.350000381469727,11.380000114440918,7452100,0,0,2021-01-04,2021-01-04 00:00:00
2021-01-05,11.350000381469727,11.550000190734863,11.350000381469727,11.460000038146973,7657400,0,0,2021-01-05,2021-01-05 00:00:00
2021-01-06,11.479999542236328,11.880000114440918,11.479999542236328,11.779999732971191,7457600,0,0,2021-01-06,2021-01-06 00:00:00
2021-01-07,11.720000267028809,11.770000457763672,11.579999923706055,11.680000305175781,5787900,0,0,2021-01-07,2021-01-07 00:00:00
2021-01-08,11.640000343322754,11.710000038146973,11.350000381469727,11.5,3717700,0,0,2021-01-08,2021-01-08 00:00:00
2021-01-11,11.359999656677246,11.59000015258789,11.359999656677246,11.539999961853027,3775300,0,0,2021-01-11,2021-01-11 00:00:00
2021-01-12,11.5,11.6899995803833,11.420000076293945,11.630000114440918,4136200,0,0,2021-01-12,2021-01-12 00:00:00
2021-01-13,11.569999694824219,11.579999923706055,11.359999656677246,11.430000305175781,5774300,0,0,2021-01-13,2021-01-13 00:00:00
2021-01-14,11.4399995803833,11.510000228881836,11.34000015258789,11.390000343322754,4375300,0,0,2021-01-14,2021-01-14 00:00:00
