Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,DateTimeObj,StrDateTime
2020-12-01,39.79999923706055,40.099998474121094,39.34000015258789,39.459999084472656,6028400,0,0,2020-12-01,2020-12-01 00:00:00
2020-12-02,39.45000076293945,40.150001525878906,39.290000915527344,39.9900016784668,4778800,0,0,2020-12-02,2020-12-02 00:00:00
2020-12-03,40.02000045776367,40.279998779296875,39.61000061035156,40.119998931884766,5286700,0,0,2020-12-03,2020-12-03 00:00:00
2020-12-04,40.2400016784668,40.79999923706055,40.2400016784668,40.650001525878906,5224300,0,0,2020-12-04,2020-12-04 00:00:00
2020-12-07,40.279998779296875,40.56999969482422,39.869998931884766,40.34000015258789,4652300,0,0,2020-12-07,2020-12-07 00:00:00
2020-12-08,40.029998779296875,40.849998474121094,40.0099983215332,40.779998779296875,4657900,0,0,2020-12-08,2020-12-08 00:00:00
2020-12-09,41.04999923706055,41.5099983215332,40.70000076293945,40.790000915527344,5833300,0,0,2020-12-09,2020-12-09 00:00:00
2020-12-10,40.36000061035156,41.5,40.279998779296875,41.36000061035156,6598400,0,0,2020-12-10,2020-12-10 00:00:00
2020-12-11,40.72999954223633,40.900001525878906,40.13999938964844,40.2400016784668,6298400,0,0,2020-12-11,2020-12-11 00:00:00
2020-12-14,40.83000183105469,40.97999954223633,39.79999923706055,39.83000183105469,4456200,0,0,2020-12-14,2020-12-14 00:00:00
2020-12-15,40.369998931884766,40.5099983215332,39.720001220703125,40.189998626708984,4741400,0,0,2020-12-15,2020-12-15 00:00:00
2020-12-16,40.290000915527344,40.66999816894531,40.099998474121094,40.45000076293945,4771000,0,0,2020-12-16,2020-12-16 00:00:00
2020-12-17,40.59000015258789,40.689998626708984,40.15999984741211,40.40999984741211,4896500,0,0,2020-12-17,2020-12-17 00:00:00
2020-12-18,40.33000183105469,40.90999984741211,40.22999954223633,40.790000915527344,10343600,0,0,2020-12-18,2020-12-18 00:00:00
2020-12-21,41.529998779296875,42.13999938964844,40.400001525878906,41.41999816894531,7362300,0,0,2020-12-21,2020-12-21 00:00:00
2020-12-22,41.349998474121094,41.36000061035156,40.25,40.279998779296875,4172700,0,0,2020-12-22,2020-12-22 00:00:00
2020-12-23,40.540000915527344,41.31999969482422,40.43000030517578,40.97999954223633,3833900,0,0,2020-12-23,2020-12-23 00:00:00
2020-12-24,41.150001525878906,41.20000076293945,40.619998931884766,41.040000915527344,1254800,0,0,2020-12-24,2020-12-24 00:00:00
2020-12-28,41.34000015258789,41.88999938964844,41.06999969482422,41.439998626708984,3294400,0,0,2020-12-28,2020-12-28 00:00:00
2020-12-29,41.58000183105469,41.68000030517578,41.209999084472656,41.439998626708984,3244700,0,0,2020-12-29,2020-12-29 00:00:00
2020-12-30,41.47999954223633,41.869998931884766,41.38999938964844,41.689998626708984,2824900,0,0,2020-12-30,2020-12-30 00:00:00
2020-12-31,41.689998626708984,42.4900016784668,41.58000183105469,42.439998626708984,2956600,0,0,2020-12-31,2020-12-31 00:00:00
2021-01-04,42.5,42.63999938964844,41.22999954223633,41.689998626708984,5710200,0,0,2021-01-04,2021-01-04 00:00:00
2021-01-05,41.689998626708984,42.43000030517578,41.34000015258789,42.15999984741211,4592400,0,0,2021-01-05,2021-01-05 00:00:00
2021-01-06,43.52000045776367,45.41999816894531,43.43000030517578,45.0099983215332,8467200,0,0,2021-01-06,2021-01-06 00:00:00
2021-01-07,45.59000015258789,46.040000915527344,45.2400016784668,45.279998779296875,5079000,0,0,2021-01-07,2021-01-07 00:00:00
2021-01-08,45.349998474121094,45.459999084472656,44.43000030517578,44.79999923706055,3621000,0,0,2021-01-08,2021-01-08 00:00:00
2021-01-11,44.43000030517578,45.56999969482422,44.099998474121094,45.560001373291016,4590200,0,0,2021-01-11,2021-01-11 00:00:00
2021-01-12,45.90999984741211,46.66999816894531,45.849998474121094,46.560001373291016,4933700,0,0,2021-01-12,2021-01-12 00:00:00
2021-01-13,46.52000045776367,46.84000015258789,46.189998626708984,46.31999969482422,4343300,0,0,2021-01-13,2021-01-13 00:00:00
2021-01-14,46.36000061035156,46.84000015258789,45.810001373291016,46.529998779296875,3362300,0,0,2021-01-14,2021-01-14 00:00:00
