Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-01,18.45079895885502,19.151336383138897,18.421198070334157,19.013202667236328,10663700,0.0,0
2020-07-02,19.220402259633836,19.50653852159895,19.14146844287288,19.200668334960938,7950000,0.0,0
2020-07-06,19.48680491862385,19.68414040474927,19.062534940805662,19.338804244995117,7024500,0.0,0
2020-07-07,19.14146770272981,19.368402181901352,18.98360007531216,19.230268478393555,5533600,0.0,0
2020-07-08,19.20066970979849,19.22040363588441,18.97373520560274,19.072402954101562,5555200,0.0,0
2020-07-09,18.963866344377998,18.973733306433328,18.263328975824873,18.697465896606445,14225000,0.0,0
2020-07-10,18.74680031634074,19.0921364880279,18.69746738407003,19.013202667236328,4330200,0.0,0
2020-07-13,19.042801254699842,19.250003705923966,18.875066653968197,18.95400047302246,6914800,0.0,0
2020-07-14,18.973734568156534,19.31907073533503,18.92440163652991,19.023069381713867,11003900,0.0,0
2020-07-15,19.29933628099573,19.595339508435355,19.023068860368866,19.042800903320312,5236900,0.0,0
2020-07-16,19.042801176843497,19.210535776889362,18.796132758066094,19.032936096191406,4771400,0.0,0
2020-07-17,19.121734050498727,19.674272636241433,19.042800235668423,19.595338821411133,7708300,0.0,0
2020-07-20,19.59534066715919,19.7137404595918,18.806000562575093,18.924402236938477,4760100,0.0,0
2020-07-21,18.99346927256376,19.16120388167662,18.806000737218614,19.141469955444336,6556600,0.0,0
2020-07-22,19.032937042035343,19.842009194723257,18.954001337450396,19.74334144592285,7282600,0.0,0
2020-07-23,19.694003528593004,20.315608930776147,19.615069718371547,19.940671920776367,5931000,0.0,0
2020-07-24,19.970275088448453,20.078809795635188,19.358538459777584,19.476938247680664,3685900,0.0,0
2020-07-27,19.388137120148237,19.47693790045781,18.608665904235025,18.815866470336914,7229800,0.0,0
2020-07-28,18.756667176054226,19.30920391855732,18.746800213268187,19.09213638305664,3973100,0.0,0
2020-07-29,19.161201229777756,19.21053415660004,18.855332943232458,19.17106819152832,4183600,0.0,0
2020-07-30,18.944135495941744,18.96386753936521,18.5198655104806,18.87506675720215,7231600,0.0,0
2020-07-31,18.904666853568774,19.04280056140198,18.154794658888786,18.75666618347168,16893400,0.0,0
