,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2020-12-21 09:30:00-05:00,128.30499267578125,128.39999389648438,128.27000427246094,128.30499267578125,,0.0,0.0,0.0
2020-12-21 09:31:00-05:00,128.56500244140625,128.56500244140625,127.74649810791016,127.74649810791016,,3894.0,0.0,0.0
2020-12-21 09:32:00-05:00,128.08999633789062,128.21499633789062,128.08999633789062,128.21499633789062,,2108.0,0.0,0.0
2020-12-21 09:33:00-05:00,128.22000122070312,128.4499969482422,128.2100067138672,128.4499969482422,,1751.0,0.0,0.0
2020-12-21 09:34:00-05:00,128.30999755859375,128.3300018310547,128.13999938964844,128.3300018310547,,4421.0,0.0,0.0
2020-12-21 09:35:00-05:00,128.02000427246094,128.19000244140625,127.9800033569336,128.19000244140625,,959.0,0.0,0.0
2020-12-21 09:36:00-05:00,128.10000610351562,128.10000610351562,128.09500122070312,128.09500122070312,,534.0,0.0,0.0
2020-12-21 09:37:00-05:00,128.27000427246094,128.27000427246094,128.0,128.0,,1801.0,0.0,0.0
2020-12-21 09:38:00-05:00,127.83000183105469,127.91000366210938,127.7300033569336,127.7300033569336,,930.0,0.0,0.0
2020-12-21 09:39:00-05:00,127.61000061035156,127.61000061035156,127.61000061035156,127.61000061035156,,296.0,0.0,0.0
2020-12-21 09:40:00-05:00,127.91999816894531,127.96499633789062,127.80000305175781,127.96499633789062,,1905.0,0.0,0.0
2020-12-21 09:41:00-05:00,127.72000122070312,127.72000122070312,127.44999694824219,127.55999755859375,,2630.0,0.0,0.0
2020-12-21 09:42:00-05:00,127.53500366210938,127.66999816894531,127.4000015258789,127.66999816894531,,2335.0,0.0,0.0
2020-12-21 09:43:00-05:00,127.27999877929688,127.27999877929688,127.2300033569336,127.2300033569336,,1124.0,0.0,0.0
2020-12-21 09:44:00-05:00,127.0,127.16999816894531,127.0,127.16999816894531,,2953.0,0.0,0.0
2020-12-21 09:45:00-05:00,127.1426010131836,127.26000213623047,126.97000122070312,126.97000122070312,,892.0,0.0,0.0
2020-12-21 09:46:00-05:00,127.01000213623047,127.01000213623047,126.98999786376953,126.98999786376953,,2956.0,0.0,0.0
2020-12-21 09:47:00-05:00,127.00499725341797,127.0199966430664,126.91000366210938,127.0199966430664,,568.0,0.0,0.0
2020-12-21 09:48:00-05:00,126.93000030517578,127.04000091552734,126.83999633789062,126.93000030517578,,683.0,0.0,0.0
2020-12-21 09:49:00-05:00,127.01000213623047,127.01000213623047,126.9000015258789,126.9000015258789,,798.0,0.0,0.0
2020-12-21 09:50:00-05:00,127.05000305175781,127.11000061035156,126.9800033569336,127.11000061035156,,2743.0,0.0,0.0
2020-12-21 09:51:00-05:00,127.0000991821289,127.15989685058594,127.0000991821289,127.15989685058594,,400.0,0.0,0.0
2020-12-21 09:52:00-05:00,127.06500244140625,127.06500244140625,126.90499877929688,126.90499877929688,,1531.0,0.0,0.0
2020-12-21 09:53:00-05:00,126.9000015258789,126.91000366210938,126.69000244140625,126.69000244140625,,1273.0,0.0,0.0
2020-12-21 09:54:00-05:00,126.72000122070312,126.72000122070312,126.72000122070312,126.72000122070312,,617.0,0.0,0.0
2020-12-21 09:55:00-05:00,126.8375015258789,126.8375015258789,126.8375015258789,126.8375015258789,,553.0,0.0,0.0
2020-12-21 09:56:00-05:00,126.9800033569336,126.9800033569336,126.7699966430664,126.7699966430664,,959.0,0.0,0.0
2020-12-21 09:58:00-05:00,126.70999908447266,126.76000213623047,126.66500091552734,126.66500091552734,,1169.0,0.0,0.0
2020-12-21 09:59:00-05:00,126.58000183105469,126.58000183105469,126.37000274658203,126.56999969482422,,4272.0,0.0,0.0
2020-12-21 10:00:00-05:00,126.52999877929688,126.52999877929688,126.21009826660156,126.23500061035156,,3928.0,0.0,0.0
2020-12-21 10:01:00-05:00,126.40989685058594,126.40989685058594,126.23999786376953,126.27999877929688,,918.0,0.0,0.0
