,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2020-12-21 09:30:00-05:00,141.72999572753906,143.24000549316406,141.72999572753906,142.94000244140625,,31618.0,0.0,0.0
2020-12-21 09:31:00-05:00,142.94000244140625,143.19000244140625,142.67999267578125,143.00999450683594,,6192.0,0.0,0.0
2020-12-21 09:32:00-05:00,143.02499389648438,143.1999969482422,143.02499389648438,143.1999969482422,,1548.0,0.0,0.0
2020-12-21 09:33:00-05:00,142.60000610351562,142.83999633789062,142.60000610351562,142.83999633789062,,9392.0,0.0,0.0
2020-12-21 09:34:00-05:00,142.5399932861328,142.60760498046875,142.42999267578125,142.42999267578125,,6160.0,0.0,0.0
2020-12-21 09:35:00-05:00,142.5449981689453,142.6699981689453,142.50999450683594,142.625,,4976.0,0.0,0.0
2020-12-21 09:36:00-05:00,142.6199951171875,143.1699981689453,142.5500030517578,143.14999389648438,,2531.0,0.0,0.0
2020-12-21 09:37:00-05:00,143.05499267578125,143.05499267578125,142.66000366210938,142.66000366210938,,1815.0,0.0,0.0
2020-12-21 09:38:00-05:00,142.68389892578125,142.86000061035156,142.55999755859375,142.64999389648438,,3606.0,0.0,0.0
2020-12-21 09:39:00-05:00,142.77499389648438,142.80999755859375,142.58999633789062,142.72999572753906,,2541.0,0.0,0.0
2020-12-21 09:40:00-05:00,142.60000610351562,142.63999938964844,142.52999877929688,142.5399932861328,,1575.0,0.0,0.0
2020-12-21 09:41:00-05:00,142.52999877929688,142.8000030517578,142.50999450683594,142.50999450683594,,8123.0,0.0,0.0
2020-12-21 09:42:00-05:00,142.50999450683594,142.5135955810547,142.3300018310547,142.3300018310547,,4442.0,0.0,0.0
2020-12-21 09:43:00-05:00,142.52000427246094,142.5399932861328,142.3699951171875,142.3699951171875,,2653.0,0.0,0.0
2020-12-21 09:44:00-05:00,142.4199981689453,142.4199981689453,142.36000061035156,142.41000366210938,,4380.0,0.0,0.0
2020-12-21 09:45:00-05:00,142.3350067138672,142.39999389648438,142.24000549316406,142.2949981689453,,2701.0,0.0,0.0
2020-12-21 09:46:00-05:00,142.30999755859375,142.35000610351562,142.27999877929688,142.27999877929688,,2193.0,0.0,0.0
