,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2020-12-21 09:30:00-05:00,135.14999389648438,135.67999267578125,134.80999755859375,134.80999755859375,,0.0,0.0,0.0
2020-12-21 09:31:00-05:00,134.3300018310547,134.3300018310547,134.3300018310547,134.3300018310547,,200.0,0.0,0.0
2020-12-21 09:32:00-05:00,133.97999572753906,134.11000061035156,133.97999572753906,134.07000732421875,,783.0,0.0,0.0
2020-12-21 09:33:00-05:00,134.52999877929688,134.52999877929688,134.52999877929688,134.52999877929688,,242.0,0.0,0.0
2020-12-21 09:34:00-05:00,134.55999755859375,135.06500244140625,134.25999450683594,134.25999450683594,,538.0,0.0,0.0
2020-12-21 09:35:00-05:00,135.06500244140625,135.1199951171875,134.27000427246094,135.05999755859375,,844.0,0.0,0.0
2020-12-21 09:36:00-05:00,134.5800018310547,135.1300048828125,134.17999267578125,134.27000427246094,,923.0,0.0,0.0
2020-12-21 09:37:00-05:00,135.0399932861328,135.93499755859375,135.0399932861328,135.93499755859375,,2422.0,0.0,0.0
2020-12-21 09:38:00-05:00,135.63999938964844,135.92999267578125,135.63999938964844,135.92999267578125,,306.0,0.0,0.0
2020-12-21 09:39:00-05:00,135.88999938964844,135.88999938964844,135.88999938964844,135.88999938964844,,578.0,0.0,0.0
2020-12-21 09:40:00-05:00,135.5,135.83999633789062,135.5,135.83999633789062,,536.0,0.0,0.0
2020-12-21 09:41:00-05:00,135.55999755859375,135.55999755859375,135.55999755859375,135.55999755859375,,100.0,0.0,0.0
2020-12-21 09:42:00-05:00,135.8000030517578,135.8000030517578,135.3000030517578,135.3000030517578,,649.0,0.0,0.0
2020-12-21 09:43:00-05:00,135.25999450683594,135.25999450683594,135.24000549316406,135.24000549316406,,823.0,0.0,0.0
2020-12-21 09:45:00-05:00,135.32000732421875,135.32000732421875,135.32000732421875,135.32000732421875,,252.0,0.0,0.0
2020-12-21 09:46:00-05:00,135.02999877929688,135.0399932861328,134.9550018310547,135.0399932861328,,1468.0,0.0,0.0
2020-12-21 09:47:00-05:00,134.98500061035156,134.98500061035156,134.6199951171875,134.6649932861328,,1504.0,0.0,0.0
2020-12-21 09:48:00-05:00,134.5,134.52000427246094,134.5,134.52000427246094,,736.0,0.0,0.0
2020-12-21 09:49:00-05:00,134.6199951171875,134.80999755859375,134.47999572753906,134.47999572753906,,933.0,0.0,0.0
2020-12-21 09:50:00-05:00,135.05999755859375,135.05999755859375,135.05999755859375,135.05999755859375,,475.0,0.0,0.0
2020-12-21 09:51:00-05:00,135.21499633789062,135.39999389648438,135.21499633789062,135.3000030517578,,2748.0,0.0,0.0
2020-12-21 09:52:00-05:00,135.1999969482422,135.27000427246094,135.13999938964844,135.13999938964844,,1692.0,0.0,0.0
2020-12-21 09:55:00-05:00,135.41000366210938,135.41000366210938,135.41000366210938,135.41000366210938,,412.0,0.0,0.0
2020-12-21 09:56:00-05:00,135.41000366210938,135.41000366210938,135.41000366210938,135.41000366210938,,603.0,0.0,0.0
2020-12-21 09:57:00-05:00,135.27000427246094,135.27000427246094,135.00999450683594,135.00999450683594,,475.0,0.0,0.0
2020-12-21 09:58:00-05:00,134.91000366210938,134.91000366210938,134.91000366210938,134.91000366210938,,150.0,0.0,0.0
2020-12-21 09:59:00-05:00,134.7899932861328,134.7899932861328,134.7899932861328,134.7899932861328,,472.0,0.0,0.0
2020-12-21 10:01:00-05:00,134.3699951171875,134.7100067138672,134.33999633789062,134.52499389648438,,1138.0,0.0,0.0
2020-12-21 10:02:00-05:00,134.11000061035156,134.11000061035156,133.97000122070312,133.97000122070312,,754.0,0.0,0.0
2020-12-21 10:03:00-05:00,133.77000427246094,133.77000427246094,133.75999450683594,133.75999450683594,,703.0,0.0,0.0
2020-12-21 10:04:00-05:00,133.5500030517578,133.67999267578125,133.1699981689453,133.67999267578125,,1753.0,0.0,0.0
2020-12-21 10:05:00-05:00,133.3800048828125,133.3800048828125,133.3800048828125,133.3800048828125,,194.0,0.0,0.0
2020-12-21 10:06:00-05:00,133.72000122070312,133.8300018310547,133.67999267578125,133.8300018310547,,907.0,0.0,0.0
2020-12-21 10:07:00-05:00,133.7899932861328,133.7899932861328,133.7899932861328,133.7899932861328,,196.0,0.0,0.0
2020-12-21 10:08:00-05:00,133.9499969482422,134.11000061035156,133.9499969482422,134.05999755859375,,634.0,0.0,0.0
2020-12-21 10:09:00-05:00,133.9600067138672,133.9600067138672,133.9600067138672,133.9600067138672,,468.0,0.0,0.0
2020-12-21 10:10:00-05:00,134.0399932861328,134.0399932861328,133.92999267578125,133.92999267578125,,985.0,0.0,0.0
2020-12-21 10:11:00-05:00,134.22999572753906,134.32000732421875,134.19000244140625,134.19000244140625,,918.0,0.0,0.0
