Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-01,63.92413644353885,64.54399221743273,63.45186001587269,63.52073287963867,5008000,0.0,0
2020-07-02,64.11108330285951,64.74078023161199,63.520735863897,63.65848159790039,4700700,0.0,0
2020-07-06,64.01268548891872,64.34721619656604,63.5010595618208,63.88478088378906,5307300,0.0,0
2020-07-07,63.28460327079963,63.53057887547571,62.61554932581749,62.89104080200195,5845900,0.0,0
2020-07-08,62.77297161749695,63.097657453897426,61.425026396562714,62.12359619140625,9400300,0.0,0
2020-07-09,61.33647502243136,61.73003747897536,59.57528884699606,60.29353713989258,10172500,0.0,0
2020-07-10,60.41160911638918,61.72019736220368,60.01804665341154,61.64148712158203,9474700,0.0,0
2020-07-13,61.661159547142475,62.51715730892364,61.365989587658134,61.61196517944336,6745100,0.0,0
2020-07-14,61.41518207670809,62.87136083842803,61.198726114795306,62.67457962036133,6563300,0.0,0
2020-07-15,62.92056095234429,63.5896111496248,62.46796673674957,63.54042053222656,7171100,0.0,0
2020-07-16,63.46169947556862,64.30785606910251,63.08781929730579,63.943809509277344,5780500,0.0,0
2020-07-17,64.25866320559751,64.57351167266653,63.97333060941318,64.307861328125,5120900,0.0,0
2020-07-20,64.2881796871068,64.41609180426137,62.72377846272415,62.881202697753906,5679800,0.0,0
2020-07-21,62.85168727136124,63.72735606620174,62.52699767308918,63.481380462646484,5954300,0.0,0
2020-07-22,63.57062601102902,63.66978317121472,62.59887146731707,63.24340057373047,4836000,0.5,0
2020-07-23,63.26323298963401,63.8086049378216,62.99550411704668,63.253318786621094,5138300,0.0,0
2020-07-24,63.73919621797677,64.44322191522619,62.479880569072456,62.807106018066406,6436800,0.0,0
2020-07-27,62.331143982842285,62.529462090230346,61.58745391708951,62.043582916259766,6993400,0.0,0
2020-07-28,61.89484278412407,62.96575828397349,61.70644266438163,62.737693786621094,5593500,0.0,0
2020-07-29,62.92609470504772,64.03667459660304,62.55920866400704,63.67970275878906,6376000,0.0,0
2020-07-30,63.12441202172863,63.61029119101886,62.747607999581305,63.461551666259766,4600800,0.0,0
2020-07-31,63.25332006726041,63.362395215626925,61.7659399333969,62.41046905517578,9200700,0.0,0
2020-08-03,62.91618059828898,63.63012049240831,62.489797989424446,63.322731018066406,6130500,0.0,0
2020-08-04,63.20374220670873,64.85969407491359,63.13432765300853,64.43331146240234,9482400,0.0,0
2020-08-05,64.98859692629976,65.04808971082134,63.362395250919725,63.85818862915039,12908900,0.0,0
2020-08-06,64.00692611234145,64.8497733153857,63.38222163398131,63.580543518066406,6644100,0.0,0
2020-08-07,63.253320342803285,64.42339302248122,63.114498801587814,64.4134750366211,6110700,0.0,0
