Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-01,144.4499969482422,158.6999969482422,142.85000610351562,152.4499969482422,734212,0,0
2020-07-02,153.10000610351562,153.4499969482422,147.1999969482422,148.85000610351562,219966,0,0
2020-07-03,150.4499969482422,156.5500030517578,147.6999969482422,152.64999389648438,408195,0,0
2020-07-06,152.64999389648438,155.39999389648438,149.25,150.8000030517578,198975,0,0
2020-07-07,150.8000030517578,158.0,150.35000610351562,156.4499969482422,197090,0,0
2020-07-08,157.5,161.85000610351562,152.25,156.35000610351562,446057,0,0
2020-07-09,158.0,162.0,153.0,159.5,225541,0,0
2020-07-10,156.0,161.10000610351562,155.0,158.14999389648438,217874,0,0
2020-07-13,157.9499969482422,165.60000610351562,155.0,157.1999969482422,2454018,0,0
2020-07-14,155.10000610351562,157.39999389648438,151.64999389648438,154.75,1888689,0,0
2020-07-15,155.75,159.3000030517578,155.0,157.1999969482422,270053,0,0
2020-07-16,158.0,158.0,153.6999969482422,155.10000610351562,1002636,0,0
2020-07-17,154.89999389648438,160.5,154.89999389648438,159.8000030517578,467926,0,0
2020-07-20,158.0500030517578,161.39999389648438,155.0,155.64999389648438,239307,0,0
2020-07-21,156.4499969482422,158.4499969482422,155.35000610351562,155.6999969482422,126188,0,0
2020-07-22,155.85000610351562,155.85000610351562,151.25,152.4499969482422,128032,0,0
2020-07-23,152.0,153.5500030517578,150.0,150.14999389648438,134138,0,0
2020-07-24,150.4499969482422,153.0,148.64999389648438,151.0,405310,0,0
2020-07-27,151.0,152.25,148.60000610351562,150.85000610351562,77108,0,0
2020-07-28,153.60000610351562,153.60000610351562,150.14999389648438,151.39999389648438,111385,0,0
2020-07-29,152.75,152.75,151.0,151.4499969482422,95333,0,0
2020-07-30,150.8000030517578,154.0500030517578,150.5500030517578,151.3000030517578,130108,0,0
2020-07-31,150.85000610351562,154.0500030517578,150.64999389648438,152.60000610351562,69096,0,0
2020-08-03,150.64999389648438,153.89999389648438,150.60000610351562,151.39999389648438,92316,0,0
2020-08-04,153.5500030517578,157.5,151.14999389648438,155.6999969482422,108910,0,0
2020-08-05,157.0,160.3000030517578,154.0,155.35000610351562,349808,0,0
2020-08-06,156.0,160.0,154.6999969482422,159.39999389648438,106215,0,0
2020-08-07,160.0,165.8000030517578,158.5,164.8000030517578,249277,0,0
