Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-01,904.1568273360482,905.0510235117081,885.7766267645582,897.5499267578125,2184216,0.0,0
2020-07-02,899.6362902422857,907.3361038804719,886.7701379059787,889.2042846679688,2144667,0.0,0
2020-07-03,892.9797131598983,898.3447691432287,884.2367106210667,894.2216186523438,2103089,0.0,0
2020-07-06,890.1978344945152,893.6255056950496,867.346774010839,869.8802490234375,2750613,0.0,0
2020-07-07,869.8802620842882,878.6729892646271,861.5843577357517,864.8629760742188,2421820,0.0,0
2020-07-08,868.3403058979819,883.8889866611603,856.4180133684902,859.7960205078125,3517313,0.0,0
2020-07-09,865.7571701772614,876.2885043637621,856.9147789271483,861.435302734375,2105983,0.0,0
2020-07-10,864.3661947871396,869.2344884160445,852.443902445248,855.5238037109375,1826593,0.0,0
2020-07-13,863.2236201941046,871.3208680240684,852.7916143625736,864.16748046875,1910103,0.0,0
2020-07-14,865.3597529565346,877.5800909564103,862.9256060469858,867.3468017578125,2542417,0.0,0
2020-07-15,869.4331399534157,873.208581019336,849.5626528271586,851.5994262695312,1623972,0.0,0
2020-07-16,856.2193120933664,875.2949926189477,850.5065468180441,873.8543701171875,1862973,0.0,0
2020-07-17,879.1200266254795,897.8976617326176,864.3662137840965,891.5888061523438,3563919,0.0,0
2020-07-20,891.5887997194733,894.8674180339123,856.6663936298295,858.6534423828125,2390319,0.0,0
2020-07-21,866.353224353894,866.8003224348116,840.5215915176541,846.1846923828125,2209965,0.0,0
2020-07-22,846.532414259637,864.167471554843,840.52160404193,845.2408447265625,1982870,0.0,0
2020-07-23,846.6318445386211,859.299280680854,845.7873124118553,857.4115600585938,1590020,0.0,0
2020-07-24,861.385652334509,867.744232732276,842.7074057959541,848.2711181640625,2150236,0.0,0
2020-07-27,845.4892493946662,847.9233962594495,823.0356226091291,839.925537109375,1904586,0.0,0
2020-07-28,842.5086389196633,848.9168830299948,833.5669198745254,835.752685546875,1232300,0.0,0
2020-07-29,839.5280873593299,857.1631448156946,837.690091542379,853.7354736328125,2037689,0.0,0
2020-07-30,858.7031318953766,888.6579169893678,857.4612263879959,884.6341552734375,4113177,0.0,0
2020-07-31,888.9559251300757,924.9711833429454,873.0098712079466,920.5499877929688,5233499,0.0,0
2020-08-03,915.0,946.5,913.0499877929688,927.6500244140625,3944365,6.0,0
2020-08-04,932.9500122070312,947.5,912.0,940.7999877929688,2870818,0.0,0
2020-08-05,941.0,954.5999755859375,924.0,928.0,3672601,0.0,0
2020-08-06,932.7999877929688,945.7999877929688,925.5,936.25,3300867,0.0,0
2020-08-07,906.6500244140625,918.4000244140625,874.0999755859375,879.8499755859375,12143243,0.0,0
2020-08-10,886.9000244140625,999.4000244140625,886.0499877929688,957.9500122070312,14698270,0.0,0
2020-08-11,964.7000122070312,969.5499877929688,945.0,957.5,6022988,0.0,0
2020-08-12,952.9500122070312,952.9500122070312,925.0,940.2000122070312,2723715,0.0,0
2020-08-13,940.2000122070312,946.0,926.9000244140625,930.5,2432952,0.0,0
2020-08-14,932.2000122070312,1023.5499877929688,932.2000122070312,1018.2000122070312,26833773,0.0,0
2020-08-17,1028.4000244140625,1035.0,994.5,1003.6500244140625,7593651,0.0,0
2020-08-18,998.0,1022.9000244140625,978.2999877929688,981.7000122070312,6244582,0.0,0
2020-08-19,985.0,1008.7999877929688,975.2000122070312,980.9500122070312,6124085,0.0,0
2020-08-20,984.0,999.9000244140625,978.2999877929688,982.25,4884459,0.0,0
2020-08-21,998.7000122070312,1004.0,978.0,981.4000244140625,4143775,0.0,0
2020-08-24,987.0,992.5,960.5,970.0999755859375,4373228,0.0,0
2020-08-25,1000.0,1017.1500244140625,968.7000122070312,972.1500244140625,7286500,0.0,0
2020-08-26,979.0999755859375,986.2000122070312,964.0,978.75,3859285,0.0,0
2020-08-27,978.75,994.5,975.25,983.2000122070312,3902056,0.0,0
2020-08-28,984.5,991.75,972.0,976.0999755859375,2531186,0.0,0
2020-08-31,982.0,990.0,921.7000122070312,927.5499877929688,5062616,0.0,0
2020-09-01,932.2000122070312,954.9000244140625,918.0999755859375,949.9000244140625,3982915,0.0,0
2020-09-02,950.3499755859375,970.0,940.3499755859375,962.0,3758078,0.0,0
2020-09-03,969.8499755859375,972.5,954.0,961.7000122070312,2224188,0.0,0
2020-09-04,957.0,966.5999755859375,935.5499877929688,945.0,2972431,0.0,0
2020-09-07,949.0,953.2999877929688,921.75,925.2999877929688,2220516,0.0,0
2020-09-08,930.2999877929688,937.75,911.7999877929688,919.5499877929688,1923221,0.0,0
2020-09-09,918.9500122070312,947.4000244140625,915.25,941.0999755859375,3719749,0.0,0
2020-09-10,942.5,966.0,935.5499877929688,962.5,3696881,0.0,0
2020-09-11,959.9500122070312,973.0,952.4000244140625,967.6500244140625,2154611,0.0,0
2020-09-14,972.9500122070312,972.9500122070312,958.0,968.0,1836317,0.0,0
2020-09-15,972.8499755859375,1005.0,967.0,1000.8499755859375,6025028,0.0,0
2020-09-16,1005.9000244140625,1033.0,995.8499755859375,1028.6500244140625,5342544,0.0,0
2020-09-17,1018.8499755859375,1045.9000244140625,1010.0999755859375,1037.0999755859375,3069437,0.0,0
2020-09-18,1075.0,1122.300048828125,1070.4000244140625,1085.9000244140625,15274487,0.0,0
2020-09-21,1085.8499755859375,1097.8499755859375,1030.300048828125,1040.550048828125,4118958,0.0,0
2020-09-22,1040.550048828125,1053.550048828125,1017.7999877929688,1039.75,5220254,0.0,0
2020-09-23,1053.699951171875,1053.699951171875,1002.0,1016.5499877929688,3211053,0.0,0
2020-09-24,1009.0,1019.0,971.25,979.5999755859375,2899900,0.0,0
