Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-01,679.9000244140625,681.9500122070312,665.0999755859375,672.7999877929688,8264,0,0
2020-07-02,678.0,681.7000122070312,654.0,658.75,45366,0,0
2020-07-03,668.0,668.0,658.0,663.0999755859375,5392,0,0
2020-07-06,660.0999755859375,675.0,659.5999755859375,663.0499877929688,11800,0,0
2020-07-07,671.5,671.5,653.0,656.7999877929688,9774,0,0
2020-07-08,657.0999755859375,662.3499755859375,651.4000244140625,658.0999755859375,8896,0,0
2020-07-09,664.0,687.7999877929688,657.5499877929688,680.4000244140625,30729,0,0
2020-07-10,681.0,685.5499877929688,658.5,662.0999755859375,8865,0,0
2020-07-13,670.0,670.0,640.7000122070312,643.2000122070312,13761,0,0
2020-07-14,644.2999877929688,660.0499877929688,635.0499877929688,653.2000122070312,55022,0,0
2020-07-15,660.0,674.0,650.4500122070312,654.9500122070312,12490,0,0
2020-07-16,655.75,669.0,654.0499877929688,663.7999877929688,12302,0,0
2020-07-17,663.7999877929688,676.9000244140625,655.0,673.3499755859375,14438,0,0
2020-07-20,677.0,679.0,671.0,674.5999755859375,8019,0,0
2020-07-21,684.0,684.0,668.0499877929688,673.75,17646,0,0
2020-07-22,670.0499877929688,684.25,670.0,682.9000244140625,11384,0,0
2020-07-23,684.9500122070312,695.9000244140625,661.5499877929688,679.6500244140625,34400,0,0
2020-07-24,672.4500122070312,692.7999877929688,666.1500244140625,687.5999755859375,36506,0,0
2020-07-27,685.0,760.0,672.0,727.0499877929688,230841,0,0
2020-07-28,721.0,728.0,695.5,715.1500244140625,39786,0,0
2020-07-29,705.0999755859375,738.8499755859375,685.0,712.2000122070312,35656,0,0
2020-07-30,722.0,722.0,695.0,714.4500122070312,23766,0,0
2020-07-31,715.0,721.75,701.2000122070312,703.5499877929688,10419,0,0
2020-08-03,703.5499877929688,724.0,680.1500244140625,695.7000122070312,18282,0,0
2020-08-04,709.5,709.5,695.0999755859375,705.1500244140625,8195,0,0
2020-08-05,717.9500122070312,717.9500122070312,700.0999755859375,707.9000244140625,7936,0,0
2020-08-06,706.5,715.0,691.5999755859375,700.1500244140625,9771,0,0
